oh jew-bus ! two years worth of classes ' work is alot to organize & gt ; _ & lt ; i 'm not finishing tonight , it 's not possible ... my bones ache 
yes ! ! ! i have n't been to bed yet either , getting picked up . i did n't get to say goodbye but i 'll be back soon ! send me pics ! 
i think i need to go of course i wan na stay but i 've been on since afternoon . which means i need to do hw now . i 'll look for best friend 
you were up at 2 am too ? aw why you must be so sleepy . i love you , very much - beyond words . see ya @ the signing , my angel . 
we 've got a wild bees nest in our lawn , but it 's been dug up by something - what do you think did it and what can we do ? bees look sad 
off to work , then grad party . congrats to the 5 people who are having parties today ! if i ca n't make it to all , i 'm sry & lt ; 3xoxox 
i want to have kids . i *love* children . but i 'm terrified of being a bad parent . either that , or that my kid will be as bad as i was . 
i do n't think i 'll b able 2 tweet 4 a while cuz i might not have access 2 a computer on vacation but mabye i can use my sis 's laptop ... ? 
& amp ; i tried to vote more than once b4work & amp ; i could n't it was a beautiful effort & amp ; i hope you found the right fish ; - ) 
hope all is well with everyone , hey ! i sure with we would get some rain ! ! ! ! , just joking . i have seen enough rain . recking us open golf 
i just grabbed a hot curling iron around the barrel with my hand , oh yes i burnt my fingers ! ! i did n't know it was on ! ! it 's not mine 
last night was like & quot ; wow & quot ; in a bad way . i ca n't wait to go out and get things out of my mind for a few hours . 
i have the advantage of being both ! - i guess that helps ! but days like these ! boy ! i do n't want her ! lol - she 's mean to me ! 
i got a chai latte on the way home ... delicious tasty chai . and the a-holes used full cream milk when i clearly said & quot ; soy & quot ; ! ..destroyed . 
is up too early i wanted to sleep in until 8:30 at least ! oh well ! i need to wash chonies ! going to the barber soon ! my line up is a mess 
mermaid parade has become so & quot ; commercial & quot ; that all grungy fun is gone . used to be great & amp ; gritty . now a family event . yech . 
well its 930am sat morn , and im at work lol ! got ta make $ $ ! was suposed 2 go out 2nite , but thats been canceled oh well ill figure so ... 
work is gon na sux ass . hardley anyones here . i have to do the pick up run . and i ca n't be on the phone that much cuz i 4got my charge 
i got ta vent ! u ever have somebody mess your food order up so bad u go home & amp ; cook what you ordered yourself so its right ! i was pissed ! 
i slept so so good in my own bed ! mom 's late . i have no hair dryer . wasting time . what shoes should i wear ? i do n't have my perfume 
hoooney . i jst knw u were gon na b up . i did n't even thnk 2 hit u until asha hit me first . i was well on my way at 8:45am . 
is sad that her little girl is gone for the summer ! & amp ; she is having to miss out on her tiki party ! but ! she loved helping me set up ! 
i will always love you & lt ; 3 never say goodbye coz u were the strongest part of my life . today i want u in my arms i cry coz ur not here 
the gym kicked my a $ $ this morning ! now i get to spend the rest of the day writing a speech and essay . yay for me good thing it 's cloudy . 
is my big brother is 21 today ! ! so we are going to celebrate and go to the dollar general and get a pool & amp ; play in it because its so hot 
i hate being in the pool , got lovely red puffy eyes & amp ; a red face now . anyhoo , course done for today , got my hw to do though : \ 
i thought i could return my 3g and get the 3gs for less , but i was wrong . you have to be eligible for an upgrade in july , aug , or sept . 
cotd : 10 of s i am feeling like crap . went to see melody gardot last night and it was great , but i am wiped . may not go to the party . 
ran & amp ; sad to say we will be remedial next wk . smh @ that , wk 3 needs to be perfect dayum ... my talkin ass uncle is here ... shat ... 
joseph ! i hate when you do that ! ahhh ! ! ! that 's so bad to me ! anyway i still love you ! ! ! ! 4ever dork dude ! muuua ! 
i just read the article on msn & quot ; love lessons from dad & quot ; and love it . very wise , too bad mine was never around to give any to me 
van homies : already bugged most of you but if you know of a jam spot avail . let me know . scooter & amp ; i are about to go in with metal dudez 
used pwnage to upgrade to 3.0 to use my non-iphone plan at & amp ; t sim . guess they do n't like that , i have phone but no data . back to 2.2.1 
how do you get lost in nyc ? it 's on a grid ! also , you have an iphone ! ! no excuses . i 'm envious , btw . i love nyc . 
celebrated my 1st father 's day in the airport ! ! becki did an awsome job of making it special regardless ! ! i 'm a lucky man & amp ; a proud dad ! 
yes ! and we so luv 2 ppl watch ! we need 2 come here nxt month 7/11 ! so want 2 just lay by the pool rite now i got ta go by myself 
havent tweeted in awhile . update time ? well bio exam wasnt bad as i thought and he & quot ; apologized & quot ; .. i dont buy it , got ta work soon 
no one showin me love so i am about 2 go get somethin to eat with & amp ; my bronelly . i gettin on twiiter on my phone , so drop some love . 
i know babe & amp ; i thank2the gods4u all cus i really need u in this moments but i know u cant do much4me but u listen me & amp ; im thankful ! 
i know ! it 's for a music video . she did & quot ; kiss the girl. & quot ; and jessica simpson butchered & quot ; part of your world. & quot ; 
i have to go clean up all the cans in the backyard ! ! lol ! im still not talking to him ! wonderin if miguel is right ? wut should i do ? ? 
love it ! ! ! ! ! u rocked it last nite ! ! ! ! thank you for everything donnie ! ! i miss ya already much love always ! ! ! ! ~heather~ 
ben just tested his new & quot ; fence system & quot ; . apparently it was n't very pretty . good thing i was on a lunch run and did n't witness it . 
miss them . had so much fun at six flags with sbh ! ! ! jb concert today in dallas this is going to be big ! ! ! tabtiha call me ! ! ! 
well , i thought i was going to get a tatto today , but i was wrong about that one , so anyway i 'm gon na take my day off and veg out . 
i guess i 'll be getting a lot of father 's day wishes 2morrow since i play daddy too . i 'll admit , he was a good fuck , but not a good dad 
beat day ever for 160+ people to come over for bbq ! ! ! i 'm in bergen co w/ mira bc she 's a stupid bitch around strangers & amp ; food . sadsadsad 
i miss my friends so much ! i might not ever see my best bud ben ever again ! ! ! ! ! i 'll miss you my best bud ben ! ! ! ! 
i do n't enjoy finance work on the weekend . i feel like i just ca n't catch up with life sometimes . i 'm not @ my ma in law 's b-day party . 
lol my chair just broke : / it hurt lol funny tho ! ive been saying a need a new chair for weeks but has any1 got me a new one ? no ! lol 
oh do n't worry , it was raining here and now i have to go to filer for two nights and i 'm not sure if it will rain . but it 's ok . 
yay ! ! hospice is back to help me with my grams again . thank god , coz i need he help ! god bless you grams ! i love you so much ! ! 
but then her mom said i no to me coming and i was n't able to come . but i understand . but still i am very very sad right now ! : ' ( 
i feel that 40 % of all my tweets are about me going to our vacation house ... well let 's just say that i 'm here now . i have nothing to do ! 
just got a deposit for a show im doin next week , so that makes me feel a bit better.. but dang , my car ! ! ! man , if we wasnt related aghhh 
i can not find my id badge for work and its driving me crazy ! ! i hate when i ca n't find things , its a personal pet peeve of mine ! ! grrr 
never eat & quot ; medium rare & quot ; ground beef . it 's ok if steak bleeds , not ground beef though . been sick till throat bled from last night 's dinner 
cvs was out of amp . that 's my favorite energy drink . i know it 's not good for me but i 'm being lazy today . so i got blade . yuck ! 
xd i 'm hoping so ! my family went once , when i was younger . i was sick that night and could n't go . it was awful . i hope it 's fun 
i 'm @ dr 's office my lips r soo swollen & amp ; hurt soo bad ! ! maybe an allergic reaction 2 th sunscreen chapstick they told me 2 use . pain ! 
o.k ... wishful thinking ... but , if he was i ( and leslie ) would 've been there to see him again ! cuz , sebastian bach 's voice is awesome ! ! ! 
. i hope you get better . i live in ct but i did n't get tickets to see your show . im so upset . but i know you 'll do great ! ! 
na na na na , na na na na , hey , hey , hey , good-byeeee ! ... grad on wed ! im going to miss everyone ! but ready for new things . 
so , i finished all my chores and i turned on the t.v . and guess wut ? ! princess bride iz on ! woohoo . luv that movi . but it iz almost over 
no kidding . 4 years . & quot ; time for an upgrade & quot ; . i assume your running a centrino ( first version ) .. got ta step to a c2 w/pro 
i dont wan na go to work ! ! ! ! ! id rather continue my fun n the sun wit @ and @ lmao . not puttin folk out there . yet ! lmao 
thank you ! ; ) ok so if they are passing medical info around that could hurt ppl ... i do n't know what to do i believe you & amp ; ty ! ! 
my janky a** ac has my house at a brisk 78-79f . set thermostat to 80 just now . i hate huge electric bills , but it 's still coming . heat ! ! ! 
folks going to cornwall 2moro i wan na go ! ! ! there packing now & amp ; im jealous ! any1 got any good jokes or youtube links ? i need a giggle ! 
oh no , lesley ... i 'm so sorry let me know if i can help in any way , they leave their paw prints on our hearts & lt ; 3 rip georgie . 
pray that the rains goes away for me please . i was gon na ride tj tommorw . but if it rains i ca n't . and i was going to ride with amanda . 
this rain is enough to suck the life out of me but not out of the first 7 1/3 of the game i had a ticket to . well , one johan start down . 
i 'm watchin untamed & amp ; uncut , its this show about animals & amp ; when they attack . one dude just got his arm bit by a crocodile . it was bad 
work was a killah ! watch proposal w/ ngan tonight hm ? : ] got a letter from jet ! i miss my ate 's like crazy & amp ; i 'm stayin ghost4awhile . 
my ipod us about to die ! ! ! ! oh no ! ! this is n't a good sign at all ! i 'm so bored at this jobs daughters thing ! ! ! 
hey babygirl ! ur in md ? damn , i shld have gone w/ ya ! i miss home i got ta get sum crabs soon , i cnt evr find gd ones up hre 
it 's 1am - and i cant sleep ... why - cellcom is not going to market the new iphone ! ! am i gon na get stuck with my old iphone3g ? ? ? 
got a 97 on my english final ! ! ! ! got a 's in both of my classes but i still have that dirty a- from last mod bringing me down ... ... . 
it is soooo good ! ! ! ! i will try not to rub it in i think it 's sad you ca n't get it too ! ! ! you would enjoy it ! 
i think when i get home i am going to go golfing in my backyard for a little bit and then help my mom water . ugh ! ! i do n't want to . 
likely not going to tweet much today . apparently it 's a beautiful day . huh . not from where i am . so many hot summer days to come , no $ $ . 
musiq soulchild , mint condition , and eric benet are all gon na be at the indiana black expo this year n i 'm gon na miss it . & amp ; i love themmm 
v good thanks . just watched coach trip ep 25 looking forward to our & lt ; s & gt ; lunch & lt ; /s & gt ; coffee with brendan on tues ! 
is anyone else bored 2 tears ? ! it may just be the mucky weather hope i win the fob tweet contest ! : ] i 'd cry if i did : o woot ! 
was going to try out my new piece , but i spent all my $ shopping and forgot to buy a slider oh , andi miss your & quot ; presents & quot ; alredy 
gosh still ca n't realize this is for real , he ca n't be dead. ! i hope i wake up tmrw and it turns out it all was a nightmare and he 's ok 
i have got ta get & quot ; chainsaw hubby certified & quot ; ( translation=he let 's me use it ) . the handsaw is like cutting a steak with a butter knife . 
i love the smooth feel of the 3g s ! i kind of a little bit miss the feel of cold metal from my 2g , it was warm in my heart , though ... 
why did i spend all of today listening to 80s and 90s pop ballads ? i do n't know , but i 'm onto bonnie tyler and loving it . but now , bed . 
rain ruins open sky nokia party ! ... there 's no people out there what i 'm gon na do now ? back to bed , sleep tight and wake up with smile ; ) 
& amp ; & amp ; i 'm having a really bad cough . i cough until i feel like puking . and tummy 's alil weird ... urgh sucks ! missing you ... . 
so i 'm on a walk cause its a nice night . i 'm singing to myself and i swallow a bug . coughed so hard i may have punctured my lung . ugh ... 
2 sad ..i 'm starting 2 think all of this was a big mistake , the worst part of it is that i 'm 2 into it that ido n't know how 2 get out 
try and enjoy ur family & amp ; i am here if i need anything-anything ! ! ! . love you sis-be brave & amp ; i know u r strong ur in my prayers 
i 'm not coming to ur show cuz everytime i do someone kicks me for no . fucking . reason ! & gt ; . & lt ; so im sorry that i cant come 
this car wash sucks . they gave me an air freshener & quot ; wafer & quot ; in a lil baggie . and they spelled new car & quot ; nucar & quot ; 
i wish i was ! ! ! if only dallas was closer to miami ca n't wait to see you soon though ! ! ! hope your show was great ! & lt ; 3 
p.s . one of the eyes in the smiley face on my thumb fell off it needs an eye patch . : p.s . one of the eyes in the smiley face on my thu.. 
i just found out one of the teacher 's at my high school died . i never had her , but her husband was my teacher in 11th grade . i 'm so sad . 
i said ... & quot ; the plan of god is n't thrawted by our humanity , but fulfilled in spite of us. & quot ; & amp ; mom laughed at me ! ! 
ugh . i fucking hate this day . i just wan na go to sleep but tomorrow 's one of the worst days of the year for me . let it be monday already . 
going to bed supa early ... without a laptop i can do that . lol . except not funny . i miss my laptoppp anyway , happy daddys day tomorrow ! & lt ; 3 
sad , tired , and happy ! my dog is not feeling well . i am soo tired . : / i am happy because i got good comments on youtube ! long story ! 
i really let this nigga get to me . im sittin up here takin shots.smh thats not like me i got ta get my & quot ; fuck niggaz & quot ; attitude back ! 
i opened his fb , oh god ! i really wan na be his friend kenapa sih gue gabisa kaya yang lain ? yang bisa deket sama dia . what a pity i am ! 
i went 2the store an got my chest measured 2day ! why the heck do i do that ? it makes me feel so bad after ! ughhh ! i need surgery ! : / 
well to day wasnt the best day ! ! ! she damaged the heart ! ! ! who can mind a damaged heart ? ? she thinks whizzel is a cute fat kid ! ! 
just got a notice that my online class was over registered ? ! ? ! now i have to wait till fall quarter - ugh ! ! ! glad i bought the $ 80 book 
i 'm trying to take a picture of the drawing i did of ddub . it 's hard cause it does n't capture all of the shading in his face i 'm trying ! ! 
i wish the last day at the store , for the few that had to close it up , had a happier ending . i know i did n't expect it to end like that 
my 7 year old bro put on this game show called brain rush . i was all , & quot ; this is retarded & quot ; ... but now i 'm really into it 
rnd 1 : shrmp 2way . 1 cold w/avocado salsa & amp ; 1 hot w/chile wine sauce ovr rsted chile & amp ; cheese grits . 2 teams elim . i packed my knives 
: o my loveeeeeeee & gt ; & gt ; & gt ; & gt ; i love youuuuu ! ! ! ! yes.. almost all of mufasa on twitter i miss you guys already 
should i start on my homework ? naw . i want to go to sleep but its too early . haha i 'm bored ! where 's jessica ! gesh i miss my bestie ! 
well idk what 2 say sorry ... & amp ; & amp ; ill tell her in the mornin cuz she knocked out ! lol and u stoopid for today @ the candy store ! 
s. darko . why does this movie exist ? ! so mad that netflix sent this , it was n't at the top of our queue . it 's even worse than i expected . 
ugghh the weather is going 2b so crummy 4 the next few days and it doesnt help i feel a bit sick uh oh ( may not be able to see her nick ! ) 
congrats ! ! i wonder how the concert was ! i could n't go but do n't worry , i 'll go to another one ! haha well ... so , good night ! ! 
had a very fun day with my niece , step mom , and aunt ... but i was worried about my dad . he 's foot is bad ! ! he cant do anything ! 
very tired as in super ! ! ! ! i dont know if i can still study today or maybe i 'll just sleep the whole day ! xd..i need energy , i need him.. 
the burning on my body ... . self conflicing ... . the burning ... . do you know how it feels 2 b on fire ? ? ? u laugh go ahead.it 's no joke 
i 'll miss u who am i gon na get to talk to when no one is around you are like my little best friend im gon na be so bottled up when ur gone 
i just had my grad party today ! ! ! it was awsome ! ! ! i didnt get the jobat first solar thou ! ! ! o well ill keep looking ! ! ! 
omg ! ! ! ! i 'm so sorry ! ! ! lots of doggie prayers coming your way . i hope pete is going to be ok. i feel for you both ... . 
swearing off all forms of sex as a form of protest was a bad idea . i do n't reccomend it . but i 'll stick to it until i get what i want . 
i did n't get to see gob again but the next time they come aroud here i wo n't miss it even if i have to go alone ! ! ! ! ! ! ! 
baby i miss you so , how can i let you go ? now i have to watch my movies alone in my bed , why ca n't you get out of my head ? 
did n't twitter at all today ! oops ! well ... .. i miss tessie and hate drew . that is all . work and stuff ... . bleh . tanning tomorrow ... ? â—šâ—šxx 
i saw him , i talked to him , i fell for him , and he broke my heart . yet i ca n't help but cry for his arms to hold me tight . 
good morning twitter ! 3 more days of exams & amp ; i 'm done got french tomorrow wish me luck ! follow me & amp ; i 'll follow you , thanks and byee 
~going to bed . nice visit w/my godparents . they are such awesome loving people . prayin for my brotha & amp ; his marriage . he 's so upset & amp ; sad . 
now i know i ca n't get what i want so i have to stick withh what i have d : & lt ; this is n't how i wanted it to turn outt . 
i ca n't sleep . i have the dog and cat on the bed , i ate a snack , and there 's a movie playing soft in the background . idk what to do 
guess who ca n't sleep due to cramps ? ! yup that 's me again ! ! ! i swear i 'm just going to have to sleep all day tomorrow to catch up sleep 
my chow dog of 13 yrs , 'baby ' , passed away a few hours ago . very sad we took one last walk around our neighborhood . i 'll miss her a lot ! 
i 'm sittin in my house sweatin ' ... that 's what i 'm doin . i hate chicago , they get the worst of summer and winter ! and mom has no air . 
awesome . i have a few uk books too but none of hp dh is the best . i read it the day it was out . got no sleep . it was amazing . 
is k.o 'd after last nites rave - nt so much d drink as i was on water on da rocks bt mre so the lack of sleep before work ! 2 hrs - gritty 
i ca n't stop thinking about _ _ _ _ _ wonder what he 's doing ... why 's he so damn far away life is so unfair , why do i like him ? 
i did something to my hand . i ca n't move my index finger , it hurts up to my elbow , & amp ; it 's all swelled up . it hurts so bad 
sooo ... it 's like 3 am in my country and i ca n't sleep ! i blame the computer ... there 're soo many good things to do , it 's addicting ! haha 
i 'm in ct too ! and i also can not sleep , but i ca n't sleep because of stress from school & amp ; i wish i were going to your concert ! 
is all i can say-i am so sorry u have to go thru this - please know i pray for a swift resolution 4 her to be home & lt ; stacey & gt ; 
another fix on the lights as to the fix i did didnt work & amp ; another 1 almost blew , lucky i saw & amp ; stoped it ! but gutted kidzcity for parts 
great . james is sound asleep and im the one that 's wide awake . why did we have to go all freaky friday ? ! d : i wan na sleep but i cant 
nate ridin wit me , they wr n't lettin anybdy else n shrine whn i got back . talk 'd my way back n tho ... & amp ; 4 tha free g'nite twits . 
i have n't found a good background to use yet . i just did n't hate this one . & gt ; . & gt ; ! ! i need one of gaspard . lol 
ii kno ! ii was in the mist of a bet wit myy friend bout me not using twitter ... ( ii lost ! ) but iiz koo ... iim back now ! ! ! 
oh , no ! this guy was n't my husband & amp ; is n't my kid 's dad ... i have a psycho stalker who thinks god told him he was ! ! ! 
met the cutest guy ever ! plus he 's my age ( ok i admit . little older ) plus he seemd to like me 2 ... omg . prob never c him again . 
the first show ... .awesome ! ! ! ! i 'm so happy for you ... there were hs and jordin ... incredible ! ! ! come to italy soon ... & lt ; 3 
thingsimiss . her giggles on the phone , when i use to tell her stories before she goes to bed . she would be like & quot ; tell me a story & quot ; 
i 've been hearing thunder on & amp ; off for the past 2 days , but still no rain . wish it 'd rain & amp ; help cool things down a bit . 
bye bye twitter people . off to see my dad then on to my new home ( for the week ) , so no twitter for me catch ya in a week or so . 
what they do n't realise is ... ... ... ... ... that i 'm broke . and they think i 'm rich . and they think i can buy my own hair colour thing . 
i thought i had gotten over my jet lag , but maybe not . i still feel exhausted in the day , and alert at night . plus i now have a cold too . 
omg it 's like 4 in the moring and i 'm eating lucy charms , got ta be at the studio at 6 im tireeeedd im gon na get a starbucks on ma way x 
fckr.i don ` t have wireless yet . but my aunt told me ppkbitan n ` ya nko next next week . : & quot ; & gt ; mobile web ` s lame . 
came down with some sort of flu . went from just 3 to 4 hours sleep on average per day , to 20 hours sleep . such a waste , i got things to do 
... .at the pub , & amp ; john must have left by himself . walking home . drunk . un-stable because of that . & amp ; hands in pockets when he fell crap 
i 'm so unbelieveably bored is it time to go back yet ? ? please ? i miss everyone so much . why did we have to leave parkwood ? ? whyyyyyy ? ? x 
songbird does n't let you reset the play count of a track ? ? ! ? ! wtf is up with that ? that 's such a simple feature ! back to itunes i go 
lol ! was n't trying to get you jealous what with the & quot ; do n't feel like & quot ; and hot as hell thing.. i 'm not going to have any fun 
i thought you knew , i put it on twitter : ' ) we did n't even get it cos tommy was being gay oh well , how good was the gig ( lll ) 
im so tired.. im so paranoid . cuz my dad said & quot ; this is your last day of relaxing & quot ; and i looked at the schedule . i have intense volleyball 
u see , in life , everything is about bloody choices . so you either get ur ass on that plane and go home . or stay . and rot . i hate flying . 
what gives ? ? ! ! my new tweets on .75 were n't ringing & amp ; on .78 the keyboard wo n't go away ! ! got ta try a new app i guess 
what gives ? ? ! ! my new tweets on .75 were n't ringing & amp ; on .78 the keyboard wo n't go away ! ! got ta try a new app i guess 
wow ! i overslept til 6 ! and i still have to pack for disneyland . nobody heard my phone go off , and we 're leaving in 32 minutes ! ! ! x ( 
jesus and the lord on earth , but why does it hurt so much ? what 's up with you ? still sad about your ex ? i 'm here for you , j . 
i miss my father . he died in october , 11 mo . after breaking his hip , contracting cancer , & amp ; complications fr . copd . i helped care for him . 
poop . that 's gon na be 4am here so that 's a no for me sorry to miss it but i have to go to work tomorrow & amp ; not be a zombie 
why all of the sudden can i not use my iphone 3g without a sim ? all i did was plug it into itunes to try to get 3.0 and now it 's useless ! 
youre sucha bum bum ! but who am i to talk really ? i pretty much , sleep ( maybe not as much as you ) & amp ; live off my 'rents too ! 
right as i finally fell asleep my mom came in yelling my name . when i responded she just said & quot ; oh ... just wondering if you were in here. & quot ; 
yawwwwwwn ! ok , really got ta get up this time , too much to do ... i hate that i have to go in to work , even if just for a few hours 
mã¬nh tháº¥y trãªn h2t cã³ nã³i nhã¬u vá » ? twitter nãªn mã¬nh cå©ng xã i thá » ­ . báº¡n mã¬nh cháº£ cã³ ä ‘ á » ©a nã o xã i twitter háº¿t 
& quot ; it 's you and me forever , it 's you and me right now , it 'll be right ... & quot ; i love you â™¥ , and i miss you 
today is one of the days i hate the most becuase it remeinds me that he 's not here and i wo n't see him again for a long long time & lt ; 3 
dun cal him a pig he is not a pig.. he 's a polar bear ! & lt ; 3 ( he is soooo gon na kill me 4 dis ! ! : | ) 
i hate my suitcase . it 's too damn small . i ca n't fit half of the stuff i want in there . let alone share it with my nephew . xp this sucks 
happy father 's day to all the dads out there ! ! ! ! wish i could hang w/ my dad today , but got ta work oh well we celebrated last week a ... 
ok , jet lag kicked in . just realized it 's sun am , not mon there . this only after being corrected by 1 of my staff whom i woke up ! sorry ! 
my cat in my lap , purring away , i feel like donald pleasance in & quot ; you only live twice & quot ; , ... ..think there 's hair in my coffee . 
i won 1'000'000 euro but i can not claim them . i do not have a credit card . at least none that counts . ok , god , that was a good joke ... 
this is the worst day at the beach i have ever had . cant go swimming now b/c i just saw a shark . fml ! its so hot and this park is gross ! 
it 's father 's day , and my father is n't here . but it 's okay , because he 's enjoying the beach . later we 're going to see harry 's dad . 
i do n't know what to expect today , but if it 's anything like what i see on tv , then i will be out in the sun all day with some drunks . 
i 'm scared of this white dress . i do n't know if i 'll have 'vernicole ' come today . because idk , maybe a little will come out ? pray for me . 
iih najis deh gw tdi liat majalah trus sih taylor bilang & quot ; selena , she 's a great girl & quot ; di cfda and then he smiled , aargh eff her ! 
& quot ; unit testing & quot ; is n't high on the list of adobe 's goals for flexbuilder and & quot ; scriptability & quot ; is n't something eclipse is known for 
omg ! im leaving today ! ! ! im happy but sad cause im gon na miss my friends for 3 weeks ! ! ! ! ! ! ! and im gon na miss ... 
bored . hungry . sleepy . tired . dizzy . blingy . i guess i rlly need sumrest . but i stll cnt shut my eyes down nd sumthn ' 2mk me sleep ... ~.~ 
there 's problem with the ice cream cone move no worry , if you visited today , it will be there & amp ; so will the sno cone move . confuseled ? ! ? 
all i need now is a box of maltesers , diet coke , popcorn and ben & amp ; jerrys icecream and i will be sorted . but unlucky me i do n't have any 
gosh , i never update my status on this thing ... my life is crazy . fight , make up , babysit , baby-free , swim , and work again . all in 3 days 
my hair is red ! ! ! ! it looks awesome ! ! ! ! just straightened itt and yepp and help for getting better my throat is soarand my tummy hurts ! ! ! 
i 'm finally done with the sidekick stuff ! yay ! so , who 's going to the sf pride this weekend ? if you are , what day b/c i 'm leaving sunday . 
? why you do n't come in paris in december ? ? ? ? ? ? ? ? ? ? **london , dublin , manchester..in uk , deutschland.. but ni paris -- -- -- -- 
after all i went thru with u , all that we had , all that we did and nights i cried myself to sleep and u do this to me.. i still love u tho 
im so motivated to make a vlog ! ! ! ! ! ! ! but now its time for bed , and by the time i wake up tomorrow , it will be too late 
feelin like shit today . i do n't what happened last night , but damn . feel like somebody took a sledgehammer & amp ; hit me with it over & amp ; over . 
it 's one of the largest tvs in the world.and look such a bizzare spectacle it gives ! & quot ; jogo duro & quot ; fun time for vikings and huns ! ! ! 
it 's one of the largest tvs in the world.and look such a bizzare spectacle it gives ! & quot ; jogo duro & quot ; fun time for vikings and huns ! ! ! 
broadway show at 8 , so we were just eating but hey , at least i got to see you haha . just to & quot ; prove & quot ; i was there : 
ah , i loved those books when i was a kid ! ! ! love the spot you want to get it in too . i want a 1/4 sleeve , but am so poor 
looks like ill be in cali alot sooner than i wanted . mommys have back surgery aug 12th im scared for her . they are gon na fuse vb 3,4 & amp ; 5 . 
done with work now to enjoy the rainy day ... . everyone else is workin ' i 'm alone til ' somebody gets off . wait candy 's not workn ' yay ! ! ! 
done with work now to enjoy the rainy day ... . everyone else is workin ' i 'm alone til ' somebody gets off . wait candy 's not workn ' yay ! ! ! 
let 's see , worked in the yard , cleaned walls & amp ; bathrooms , then went to clean carpet & amp ; bissell broken wo n't suck up water so now mud waaah 
eish , sorry i twittered so long ago , but i just have to say ... i had a fab weekend ! just so bad for those blue mondays , and all the work ! 
ok i 'm out of here . time to head home . i have to stop and pay my cell bill too more money spent like i can afford it but i need a phone 
please keep my great grandmother in your prayers ! ! it 's just a matter of time now ! ! i serve and awesome god and he 's with my family ! ! ! ! 
i was supposed to meet you in an hour but they said there are n't any m & amp ; g 's at least i 'll see you at the show-you 'll be amazing ! 
i wish we had a starbucks here - i 'd kill for a caramel mochiatta ! ! ! guess i 'll just have to make do with a green tea ... yet again ! ! 
dont u hate mean bitches ? my nephew has a friend ( 16 ) & amp ; said his step mom is mean to him - i said how long - he said 14 yrs 
long time no speak my man . & quot ; wie geht es dir ? & quot ; . i 'm a grown up teacher now so they dont let us out i 'm afraid 
well , hello there , twitter amigos and amigas . happy monday to all . if you sent me a reply or a messg , i ca n't respond , they 're all gone . 
i have no idea . i 'm a bit iffy about this whole blog thing . i think it 's just gon na end up being 1 or 2 random posts , that 's it 
gettin ready to leave this trip up north was the best one yet ! we put the jet ski in and got to lay in my dad 's new hammock ! it was fun ! 
all i had to do was click it back in . i could n't see that little sliver of a sim card oh well ! least i 'm back working now ! tweet tweet ! 
omg . not looking forward to playing & quot ; find the poop & quot ; 2mrow with the woman who hides her poo in wee packages and hides them i hate my life . 
is upset the hubby isnt ina gud mood n wishes i was dere 2 comfort her n listen like i always do ... u kno im hear if u wan na talk . love u 
& quot ; fox & quot ; hates me they made etsy take off my listing for a reconstructed simpsons tee , guess they did n't see the skirt i have , uh oh ... 
a friend says i 've been kinda mean lately , but i 'm totally not meaning to be . another friend says i should & quot ; embrace it. & quot ; um no ! 
i like that my reaction to this whole chris brown thing was & quot ; how is she not going to talk to him for 5 years. ? she loves him ! & quot ; 
gurl , i stay on the train . you do n't kno how i feel rite now ! something too crazy & amp ; one 's on top of the otr ! 2 ppl died 
my sis is away so long now its weird i go into her room and all my tings r in there but shes not i have no one to talk to i mis u leonda 
thanks , i 'm aware of that - funny thing is : it is not listed under & quot ; notifications & quot ; - just & quot ; tap tap revenge & quot ; 
he is still sleeping ! o my gawd ! i 've left him messages , & amp ; he still wo n't wake up ! & amp ; & amp ; doug stopped texting me 
nah he 's a good friend from the past . he lives in boston but , he was visiting his grandma . hee . she lives in ct. and no he 's not asian . 
dude , i 'm so sorry ! ! that ticks me off maybe jennifer or kristian will see your tweet and buy you & quot ; a brand new car & quot ; : p 
i was so sad when i saw you on tl on nye that you did n't go to nkotb and i heard you couldnt go again . i 'm so sorry . i have anxiety 
somehow some way , i still sorta expect him to ring me up & amp ; go 'u ! i rindu u ! 'its been 2wks.3 yrs.ca n't deal with it.i miss ken so much 
is home . that felt like the longest day of work ever & amp ; i showed up at 8 when i was supposed to be in at 10 ! missed out on more sleep 
- wichita , damn kansas . i almost fellout lol'in in the room . dont let me tell how he & quot ; aint shitting like [ he ] supposed to be. & quot ; 
no ! they 're remaking & quot ; 10 things i hate about you & quot ; into a tv show . where do i start ? ! the most obvious - no heath ledger 
me : i did n't even watch the 1st transformer . jenn : what ! ? i hate you . becks : what.. can you go rent it ! ! ! i 'm missing out 
day 2 of this and day 1 of this , not doing to well with either so far , but it will get better , right ? not to mention day 3 of missing you 
day 2 of that and day 1 of this , not doing to well with either so far , but it will get better , right ? not to mention day 3 of missing you 
as much as i hate to say it , but it 's time for me to call it a night y'all enjoy the rest of your eve and have a good night later on ! 
'she'sgone ' by hall & amp ; oates- theme music 4 sfo drop off . miss u mama-when yr not lookin ' i 'll b cryin ' c u soon- ich liebe dich- b safe 
is it already 9:30 ? ! i 'm not ready to go to bed yet ! still got to scrub my fave shirt ... my nephew spit green beans all over it ... go noah 
yeah , but that 'd have woken me up too ! anyway how is your mum i am worried and like everyone else in the lab is & quot ; omg jialat & quot ; 
by the way ! it 's possible that my mommy can have the flu ! i was sick before but.. she never gets sick , it 's weird ! recover mommy ! love u ! 
