wow , tons of replies from you , may have to unfollow so i can see my friends ' tweets , you 're scrolling the feed a lot . 
yes you are ! ! you should know better ! ! ! it is hard enough ! ! i cant control what people say and you know that ! 
hope my flight takes off on-time , there were alot of delays due to the storms last night . there 's peeps sleeping on the floor at ohare . 
fuck its my last night 2party hardy then all work & amp ; nomore play . . it feels like im off 2 bootcamp . . oh brotha . 
wow pete wentz is so weird haha ! bleh i burned my hand w/ ramen water and now its getting perty nasty mom says 2 relax 4 awhile . 
so for fathers day my dad gave me a cold wtf ! flying back monday . i wan na see kyo but he cant drive i love him ! 
well that bike ride was made of fail ! really out of shape girl made it half way there and felt like she was gon na pass out . 
ok i need to go out today i need a drink i been stuck doin paperwork n callbacks all freakin day . n im still not done working . 
that old woman did not have me on the computer . god heard me calling out 4 hard labor . i 'm sweating bullets from clearing weeds and vines 
dear atlanta why do you feel like mercury with a side of hell ( nerds will get this ha ! ) ... i am chocolate ... .i do melt 
so my boyfriend is gone to church camp and i cant talk to him for a week . it also means that hes missing our 9 month anniversary . 
there 's a conference coming up in september i really want to apply to but i have no idea ( read : too many ) what to write about 
i literally almost just cut the end of my finger off cutting up a lime for my gin & amp ; tonic . not cute it hurts to type 
/7wa8a - whyyy : ' ( i 'm 16 and live in the netherlands but i am avalable ; ) ( actually i 'm not , but wh ... 
kim 's living with us now . and will be for 3 months since the dorms kick everyone out . its hell . she 's being a lil unrational 
still so icky . ugh . wtf ? ! ? ! my stomach hurts soooo bad ! i 'm glad i went home . hope i feel better soon 
do u guys hve those days where ur computer is so s2pid and freeze every 30 seconds ? it happens every effing time ! ! it is annoying . 
( and also , the kittens were gestating in a lump on my left thigh and i could n't figure out how they were gon na get out ) 
new phone is super awesome , but have to go into the office on a saturday to get my contacts backup . 1 hour later , backup still processing 
thank you for your all ! show 19 sunday ! i 'm ready for face time ! went on cruise and got none my last shot in toronto ! 
you at least usually go idle so i was just like oic ... but i hope you feel better oh my gosh you better rest while i 'm gone 
... and he just literally started a fire by trying to cook while drunk . is it bed time yet ? if only i had somewhere to escape to 
going to ryla now , well , actually , tomorrow , but still . i 'm excited , even though i shall have no contact for approx 5 days 
my dog died yesterday ... . i met a realy nice and cute guy in a pet store but dumb and forgot to ask 4 his name.. duh me 
is gon na get some dvds and drink tons of red wine tonight ... .prob alone alas , my sat 's are not too fun in the chi ! 
oh yeah what did you order ? i had a laser hair appt today , ask rhonda why she has n't used her gift cert from me yet ? 
so much for that ... . horrible run . my legs and joints feel like brittle pieces of wood that are on the verge of splintering . pain ... 
yeah , i 'll def get a cab . the bloody shops will be closed when i get back though and i wanted to buy more booze oh well 
new airport extreme with disk sharing . plugged in the disk , changed the network name to something sensible & amp ; set passwords . done . humph ! 
omg it finally feels lik summer ! 2day yaya ! ! i love it ! ! i want 2 go 2 the pool ! but no1 2 go with 
is tired and sleepy ... only had few hours of sleep . got ta take a nap soon , got headache ~ so hot & amp ; sunny outside.. 
leni ur missing everything miley 's at the jb concert ( or at least people say so ) and ur not here to discuss it with me - b 
i 'm sitting discovering the joys of spotify , and thinking i need to get going for work , but wan na find my stylus ! ! ! ! 
most say it is due to apps like facebook & amp ; all the data they cache . i tried switching my itunes to another laptop , same issue 
and of course the sun starts peeking out just as i 'm leaving la must come back soon . but next time i 'm renting a car ! ! 
she took my kool name tag and destroyed it ! ! it 's heart breaking . it 's just a plan jane name tag now . dez ... .. 
omg ... have not been on in 2 weeks ! i dont feel well today . it is a girl thing . hoping to be better by tomorrow . 
man i have no one to come kick it with me well i have piyu but thats not the same lol he yells at me and cusses at me 
is wondering why she put herself through it : s is so full of regrets really could do with a time machine ! things could be so different ! 
i 'm ill ive been in my bed since like 2.. just as well i went out and got my dads present earlyyy . emporio armani aftershave ; ) 
ooooh garage sale ... *drool* i 'm so jealous ryt now . i 'd go if i was n't @ work get me suh'n coo ' lol jk =p 
today is the going away party for isabella schaub . she is moving to chicago with her family . im going to bring a pack of tissues with me 
film three of harry potter marathon . i have to leave as i live in bloody surrey . little whinging . well , a fair amount of whinging . 
me too i hate my job and sea and i 'm ret ta go ! lol i do n't wan na wait til fall i hate hurricane season ! 
we wo n't play rangers next year except in ws . i sent him a tweet saying i wish he were on the giants u probably saw that haha 
called adam . he 's out in sigma , & amp ; i do n't blame him . have n't spoken since wednesday though might call tomorrow afternoon . 
i miss my lola bear she usually travels with me but this time i 'm bringing the banana cat home from fl and u ca n't have 2 . 
i wanted to ! then my parents decided we were gon na go out to a fathers dinner and now decided to not go . bah i miss you 
i 'm kinda sad right now cuz i have to sleep on two different couches for the next 2 weeks ( not at the same time ) ; ) 
i 'm not on facebook , and my phone 's dead . i meant to tell you , i ca n't study . my family 's busy . sorry 
and so excited m & amp ; m are finally back . i missed them . though , not liking the spoilers for the week of the 6th . 
oh lol ... cuz none of my twitter peeps were showing me any love ! ! at least u care though ... lol . now i feel appreciated ! 
didnt seem to work here.. when i try to open the app first thing it does is to close itself.. is this a problem only for os 3.0 ? 
sorry we missed you sounds like you had fun though , i 'm glad . i had a terrible night and i have a bunch to tell you . 
i did n't know you were n't feeling well ! who is after the & quot ; twitter gang ? & quot ; hope your son feels better ! 
nothing big really . was disappointed . keep an eye on sway , the uk 's best rapper who has a big summer anthem / pop hit coming . 
am tired like i 've been most of this week , though i havent actually done much , its been a bit topsy-turvy.back and shoulder a bit achy too 
fathers day : to my dad , i miss you more and more each year . you were a complicated , person , but i loved you nonetheless . 
my girl 's temp is up to 102 and staying . need to go to store for more motrin and tylenol . hate when she 's sick ! ! 
sucky news - paul moller , the davis inventor who has been working on a flying car for over 25 years , filed for bankruptcy . no skycar . 
me an my sis waited for u guys by the stage exit but you drove past us an we flew home from egypt an drove 3hours to see you 
last night was wizard , but i am paying for it ! my poor feet and i have ( to quote gav ) my sexy man voice back lmaoo 
hey we 're staying at the crowne plaza still but we 'll hang out if it means i have to stay at your hotel till 3 am bugging u 
off to horror party before zombie disco . hope we have enough time to set the place up . *also feeling bad for folks in iran . jesus . 
true- i hated number one video ; hardly showed tulisa & lt ; 3 though to be fair , tulisa & amp ; phase did nothing in that song 
are you kiddding ? we were gon na come and seee you but we didnt have a ride i hope you meet you tomorrrow . please come outside . 
yay , bonus ! ! ! ! dd i have to go into school on monday to being in a note why is niall creepy ? lmao really though.. 
i wish i had twitpic in april ... now i can take a picture of the sundae i am going to eat , not quinto or hrg ... . 
unfortunately , my 16-y/o sister had an accident while driving to be with us today they 're all fine , but she 's pretty shaken , poor thing . 
ok so i 'm alone again tonight . i really wish i still had you close ! my dream , my life , my love ... all gone ! 
i usually just decline to bid . it is n't fair to the people who have paid and are waiting for their design , you know ? ugh . 
saaaaaam ! bout to record . then prolly lay down . got ta session at three am ..mad i cant go hear t-pain dj tonite how r u ? 
good news : nice little section of texas , found a really nice suit 1/2 off ( rare back home ! ) . bad news : clutch is slipping 
i would like to send a shout out to my mom . i love you to death , but my entire itunes library is ruined . why ? ! 
its 12:00 ! im starting to feel tired i dont wan na sleep . i cant sleep . i have to stay up until 4 am ! : | 
the rush for 3.x has been a /little/ more than i anticipated . ; p. please , have patience with site malfunctions . ( via ) it 's coming 
uploading pictures . this time yesterday i was with randy and caitlin . it makes me sad that camp is done . next year will be fun though . 
stuck in mad traffic on the gsp..already late bout to go to a very bourgie ( booshii ? boojee ! ? ) aka ritzy stuck up party right now 
i did n't ! i think i 'll try to get it done tomorrow . had a lot going on yesterday and was n't in the video mood . 
i 'd love to , but am alone with my girls & amp ; do n't think i could properly supervise a 2 and 4 yo around water . 
oh dear some1 is in a huff coz i accidently dropped his brand new just-out-the-box cam-corder . i really did n't mean it tho . i 'm a clutz 
i will be ok , i think my mom knows its there , i just wanted to get it in the house and cold so i could drink tonight 
watching 'what 's love got ta do with it ' & amp ; still annoyed by selfish ppl today . anyway looking fwd to la and saying hi tomissuuu 
lmao aha well when my parents go out i 'm stopping math and i 'm gon na work on it it 's gon na be the sadest one yet 
# butterfly # - delta goodrem ! aaah this was my favourite song when i was years younger . i miss my old house . the australian sunsets ! 
why - daboxx : whats up ? i dont know : | everything just seems to hit me all at once : | badtimezz� awww / : ... /xdr23qbus 
a bit tipsy , just topping up from last night - flasbacks from last night & amp ; insulting & quot ; celebs & quot ; to their face 
do n't understand why ma cuz choses her friends over her family even though she sees them 24-7. i do n't know who she is anymore . it hurts 
hot like a sauna ! no lie ! windows open , doors open ... nothing . i actually thing it got hotter ! i live in an attic ! 
i hate my life tom ! why you only answer demi lovato ? is unfair ! i only wanted that you talk to me , just it man ! 
bro ... i ca n't afford 4 u 2 b outta the loop 4 a few days who will i do the holy ghost shimmy with ? lolol ! 
aweh who did you get your hearbroken by ? ill never break you heart . because il always love you as a fan ! xo your the best ! 
nope , but the only one i 'm worried about really is cramping so she not jolly enough right now i need to ask that ? of the rest 
there 's a huey lewis concert there tonight . but decided i was n't up for 5 hrs of driving in rain . clearly i suck as a fan 
so this is how cinderella feels after she 's been treated like dirt from her evil stepsisters . to be honest ... ..i really do n't like it . 
i wonder what the implications of the immense spending bills of the administration will be in 10 , 20 , 50 years ? frankly , i 'm concerned . 
today is not my day , phone is dead and someone just broke two of my lovely picture frames bleak ! maybe tonight will be be better , ughhh 
currently watching & quot ; lakeview terrace & quot ; ( y ) , wishing i was back in rockaway , ny right now , miss it so much 
it cut off my thank you ! - thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you ! 
squarespace forgot us today i feel like a lil old lady in a nursing home on visitors day with no1 here ! hey every1s entitled 2 a day off 
so sad because i just realized that i 've only had my palm centro for a little over a yr which means no palm pre until next year . 
had lots and lots of fun at take that again tonight but does n't think this bus is going to get her home any time soon hmmm ... . 
please go to the tucson & amp ; new mexico shows despite us having to drop off due to telle getting food poisoning ! we apologize to you guys 
just re-read the letter my friends gave me b4 i left i almost cried ... i hav the bestest friends evr im gon na miss them sooo much ! 
damn today was a bad day , got a severe down and a huge ego deflation about my current health & amp ; all . worst down in months 
ok not so sure i can handle this twitter thing ... it seems pretty gay , but david told me to get it . i miss him so much 
grandma said she found a whataburger , which almost gave me a heart attack , but she just got it fixed up with some other 'burger joint ' . 
winter solstice . basketball practice canceled so , i 'll just have to take aiko for a walk instead - at least , she 's super keen and bouncy 
you can manually throw it up , but its sooooo heavy and i could n't do it on my own so i just had to wait it out lol 
is laying in bed and trying to work what to do ... ... ... ... ... ... ... . i could carry an elephant more than i trust you 
del , waraka and many etc . but i do n't like foods that we cook in here , those are not good as we eat in sl . 
i was going to run out to safeway and buy cupcakes ( craving ) but having seen how fat i am in the winefest pics i think not ... 
my twitter wish , is to have at least one celebrity im following ... to reply to me after i replied to them ... but it 'll never happen 
i 'm tryin to decide if i wan na update my iphone ... not sure if it 's really worth it.. i 'll lose all my hello kitty stuff 
ups make a mistake . she sends my macbook pro from china to the netherlands . only in the transmit there go someting wrong . wait 1 day more 
passed out at the bus stop heading to work . really freaked out . the bus must have driven right past me lying on the ground , too . 
i was thinking about it last night , and realised that i 'm not gon na see some people again , and i had a bit of a cry 
i hate it as well but its a pt of life . i just hate when its a wrongful death . sorry to hear about her daughter though . 
just got a phone call from the uk telling me i need to go out and see transformers 2 right now . does n't come out until wednesday here 
i was so excited this morning when i thought i was able to wear pants . turns out wearing them was a huge mistake ... about to be tortured 
fuck yea ! back to the og nuggs ! much better smokie-smoke . i 'm sick and i want to sleep after this . i guess no starbucks afterall.. 
man another vep performance let 's get it . my heart goes out to my crew sorry about the family issues i 'll cover your work today stay up 
that makes me very sad , i really dont want her to come to my concert and sing august 22 ! i think i might cry if she does 
ahh . : l .. if only *we* could 've gotten our nails done together , eh ? ! .. haha , if only *you* had a twitter . 
aw i 'm sorry mother nature must have a cold or something . her eyes wont stop watering . i 'm going to throw her some soup : ] 
well im off to c mall cop with my good ole budiies micheala and hannah since the other 2 ditched ! should b fun choclate big owt ! yes 
actually makes me want to get a canon 5ds with a tiltshift lens ... : p but $ 7000+ on gear is not on the table for me anymore 
is off to bed because i have to work tomorrow goodnight everyone- expesh the mcfly boys , you make me laugh & amp ; i love you ! x 
well , made carb free pasta tonight - it was pretty good ! we had sugar free rice pudding for dessert - not bad ! still no sun - 
i believe my iphone was stolen last night , someone peed in my closet , and a guy i almost lost my friends over ignored me for an evening 
just put some dye in my hair . will see some results shortly . just trying to get the black out , probably wont see too much difference tho 
at work once again and getting sick its great fun.. i dont know what to do anymore it feels like all i do is work and make ppl upset 
did a break job , cleared the gutters , replaced some plumbing and had to break up a girl fight in the front ... did n't get everything done 
done that dash ourselves - only in a car , and to 'the bosuns chair ' to watch everton in a live tv game ! - only a draw 
finally up ... my tummy is n't happy and i really do n't want to go to work . it 's my day off dang nabit ! ! ! 
super . ( sarcasm ) . i 'm annoyed , tired from 3 hrs of sleep , working and my throat hurts . but how are you sweetie ? 
ah you bish hahaha ! i got ta taste it soon ! you comin ' to the session in cork next week ? you got ta be crazy haha 
aww darn missed you guys ! had a blast at the acbf , though . sure i 'll see you soon ... hair of the dog , perhaps ... 
im on twitter and i noticed alot of like auto sex things folowed me : s can i get some real followers to even the ratio ? ? ! 
could you ask friends to bolo for a bike fir for a tall 6 y/o kiddo . joels bike was stolen today how f'ed up is that ? ? 
could you ask friends to bolo for a bike fit for a tall 6 y/o kiddo . joels bike was stolen today how f'ed up is that ? ? 
but it 's also making me miss swimming really bad . i wish our pool was fixed , i 'd have no problem exercising if it meant swimming . 
seconds - good night yang ... i could n't text you due to running out of free texts & amp ; credits see you in the morn maybe . 
blah . not having a good day ! i need to find an agent here . like quick . im a celebrity , get me out of here ! 
awesome graduation party.. not . then sleeping because i have to work at 5am tomorrow ! i 'm so bummed , i miss raymond . super super lame ... 
f u nail for ruining my tire and making me have to replace u and you back brother ! ! ! i seriously want to cry right now ! 
just witnessed a man threatning to beat a woman every fucking day if she did n't shut her fucking mouth . shit . he looked me in the eyes 
ok , you 're not reading this.. i think i goona clean my room . i was searching for the dvd live at wembley 'cause my mom hid it 
healthy ish ! i 'll eat the salad tho ! along with the chicken ! no carbs tho i thought carbs giv u energy ! time 2 cuk dinner 
i definitely do n't feel good . i have the ultimate headache which means that i 'm going to turn into the ultimate b*tch ! i hate headaches ! 
nah ca n't get it i do n't think..only got freeview ! oh well never mind , least it 's not tennant , then i would be upset ! 
oh no ! that 's awful good thing my bff 's dad owns an a/c company right down the street , when ours has probs they come right out 
is extremly pissed off , i was working on second life , i sell land and rent out homes , i get logged out due to a bug repair 
aw , that 's super exciting , but a huge bummer we 'll have to see her before she leaves ! do you know when she 's moving ? 
omg i miss dallas tx sooo much . oklahoma is sooooooooo different from dallas tx . i wish i was at home . right now im staying at hotel 
i wan na see nkotb soooo bad lol my cuz tried to get tickets awhile back for 1 of there shows but it was sold out have fun ! 
thanks so much . normally they 're my first stop but i 'm a bit far from the nearest one and i could go for an asiago bagel ! 
i just found out uo is playing now ! ... and i am nowhere near there . bummer . i hope nash 'kato ' rocks ur face off ! 
no ! you 've confused me ! haha . what are you talking about ? i 'm bored and lonely . scurry is talking to me about poo . 
who brings a little boy into a scary movie when up and imagine that are playing ? and ice age 3 comes out in less than a week ! 
he may be older but that 's what makes him awesome . & lt ; 3 too bad he 's so old he does n't like the internets . 
hey darlin ! benn doin alot better have been sick then got started on new house projects ! i am back for a while how have u been ? 
its official . my iphone is dead . apple killed it somehow while i spent 4 hours on the phone with their support . no calls/texts until tmr . 
wow , that was good . really bloody good . not better than the book of course , but i 'm still sitting here crying like a baby . 
is rather gutted that heat hasnt posted posted any tweets recently also , ben stiller 's twitter is no more , what is the world coming to ? ! 
i know i wish i was else where ... but i 'm here in tampa bout to go out tonight ... n my guys are n't here wit me 
who 's gon na help me cheat and find me a bag of summer picnic bbq popcorn from popcorn indiana ? they do n't sell it in miami . 
thanks , i do n't so far . i 'd go to the hospital for an iv but i 'm scared of needles . i 'm just totally dehydrated 
wow ... summer is really repetitive ... to bad ash ash ca n't chill . parents can be so & quot ; ugh & quot ; sometimes ... /7yix1 
auto help ! i hear a high-pitched whining sound coming from one of my wheel wells . caused by the rain , or should i be worried ? nascar 
they should be taller than us , but he 's shorter than cole.he looks kinda pudgy too . i 'm talking bad abt him when i have a crush 
i would love to be at toby keith and trace adkins concert tonight . wife would n't go ... even if she was feeling well . she hates country 
i cant either . like i seriously want to vomit now . it was so graphic . this young , beautiful girl dead in the streets . ugh ! 
sneaked on : o really do n't wan na go to work , im scared they 'll be mean and ruin my day . i want to play simssss 
finally emma is asleep so i 'm not annoyed . sims commercial keeps coming on so now i 'm excited to play tonightt ! time is going slow though 
a migraine after 6 hours of dance : lovely ! going home soon to ( i assume ) not too happy parents , seeing as grade came home ... 
well did they come out with the book ? lol . i am so sorry u did n't get to meet him i feel bad- damn those girls ! 
311 show tonight . first time i 've missed a show in 5 years ..i did buy cd sounds good . been checking out bands i hav n't seen 
my parents and sisters are leaving for wisconsin tomorrow morning ... ugg i do n't wan na be here with my dad by myself . its going to suck 
computer fixed , diner done , weed wacker still charging . lots of humidity and bugs ! miss desert ! like the trees and birds , but humid bugs 
oh , and by the way , annette 's party was good . caleb is probably going camping with us . but jezebel ( my dog ) is dying 
yes i was doneeee i have bruises n cuts all over me and i did n't even get into a fight got kicked out and got back in hahahah 
you do n't even understand what i did today . and i ahve to wake up at 7 am tomorrow ! why must fun happen w/ out me fml 
it 'll take up to 2 weeks to find out . i doubt i will if they hire an indian that they can slave away for hours and hours 
post-surgery recovery hit the wall today ! increased discomfort , swelling , tenderness & amp ; pain ... low energy levels & amp ; weakness ... sucks ! ! 
omg ! you have a wii ? ! ? ! i 've always wanted to play with one of those ... am i loser because i never have ? 
i feel for you . i really do . i 'd give you a run for your money , but sadly i 'm not up for switching servers ... 
having dis huge headache after i woke up dis morning but thanks 2 linkin park 4 their 'new divine ' , that cheered me up ! go lp ! 
my family can be a nutshell ... you should see my mother right now . i 'm scared for my life , no joke . kjasdhfiashiure someone rescue me 
baseball was cancelled , so i went shopping ... ... ... .not good for my bank account or for me cause my summer stuff from last year no fit 
i met so many people at gardiner day , today was good but it made me realize how much i miss people i used to be so close with 
husband just got back from buffalo for a full week . has to leave again on monday going to be a long week again with two kids ... .. 
no no no . it 's sort of like ... you have multiple files open in word . you can close a file , program is still running . 
still sad that thevideo blogs are over like i said before please buy her new album & quot ; elipse & quot ; when it comes out 24 july.aidan 
sorry i 'm late , , and . im doin good though . headed home from work . i am so tired you ? i mean yall ? lo 
ughh now all i wan na do is listen to techno and dance with the rising sun ... is there a club three-lakes-wisconsin ? i should be in greece 
... boredom n tiredness r killin me , wish i had somewhere 2 go . if it was n't so hot i wud jus go for a drive ... 
upset . fox news not showing glenn beck because of iran protests . 1 week now ! news updates is n't going to change anything . word limits ! 
it is pretty much impossible to keep a 4 & amp ; 6 year old quiet while grandparents are napping . could n't play outside because it was raining 
ooo , pinstar1161 just came out of the woodwork to announce that the new legacy rules will be up next week . still do n't have the game ts3 
good question ! - trance in kentucky is dead . it used to be quite popular back in 2000 , now nobody knows what it is around here . 
i 'm sorry i really wish i could have made it , but there was no way . i did n't get to do anything i wanted today . 
i love the theme song for mama i want to sing omg it makes me wan na cry cuz i wish my mother would let me chase my dreams 
i know , that 's why i 'm confused . so much going on tonight . i wan na go but i do n't have a ride or money 
sooo blown some bday this turned out to be ! what am i saying ? ? i 'm alive ! ! ! and blessed in many other ways . 
kind of upset this girl at work took my hoodie by mistake now i have to wait till monday to get it back . it 's my favorite too 
cray smitten-ness has not been around to day ... this is a good . i need to get used to the fact that i cant have what i want 
watching the sf giants honor randy johnson for his 300-win milestone . they 've pulled out all the stops but he's� � um� � joyless , stoic . mlb 
twikini 's features are n't working with the rom that i flashed so i ca n't give it a really fair try because i font want to flash stock 
did you go by the house today ? ... ahaha ... i tried to get my mom to go there but she wanted to get back to family ... 
miley is going to be there right ? why do n't we get cool surprises in south florida ? well see u in 60 days & lt ; 3 
a reply from you would mean the world . i 've been trying to get a call back from you guys for almost 7 months now , no luck 
sorting through all the people i follow is tough . and for some reason a few i follow are n't showing up in tweetdeck when i make groups . 
i 've heard and i 've been a fan since hopes and fears too . hopefully they have another uk leg of their tour when i 'm there . 
stoked to go see transformers but no one wants to go with me on thursday nite cuz they are working or be cuz the think i 'm a dork 
i did n't get ro see emery play today but eating shopow and listening to there cds i guess that 's an ok substitute sorry i could n't go 
gtfo hiccups . i read the cutest fanfic ( k plz do n't shoot me ) about oli sykes and sean smith but it did n't have an ending 
pft , nickleback is the bomb ( : just like much music ^^ , how are you doinggg ? its raining , iknoe it sucks wat u doing ? 
hurry ! ! ! ! i have n't see u in forever..and this will b our last day together for until i get back and the you 're leaving 
selin has a nice keyboard , a pretty moniter , gorgeous internet and so much more . why is n't she addicted to the comp like i am ? 
i 'm not feeling well.. i have a huge headache and i ca n't stop thinking about things and it makes my head worse going to sleep . xoxooo 
sooo , tired ! moved everything out of the basement . had to throw away a lot . but we are now a lot closer to being unpacked . 
aaaaaarggggggggg : @ im pissed ! my older brother and his friends are yelling ! and im trying to call my little brother ! i miss him so much 
lol no idea who 's wearing who ... .i dont even know how i 'm getting my tix yet ... i have a lot to do in the morning 
i am frikkin bout to die cuz i missed paramore in concert damn it ms. white and your late final aghh ! i shoulda skipd school the next day 
just got done taking a portion of my test . to be honest , i do n't really know how i did . im so upset right now . 
wants to go see believe .. real bad .. but i guess some things were n't meant to be anywyas i know it 's gon na be great .. 
i wan na be better before my wedding ! haha ! seriously , i do n't want to be sick when i get married . that would majorly blow 
: i know you wan na see the mirror shot i got the other day a la pic msg . i do n't want to eat a chocobanana . 
about to be the cutest thing in club moon tonight ... ; ) wonder if they will play dat merk ? ? hmmm sc prolly not ! smh lol 
now mr. phally is here next to me . haha . finally , i 'm not alone ! unfortunately , i do n't like this guy at all ... 
see , this is why i miss living in cali ! is going to a beach party ; no beach in atl and too hot to be outside anyway 
it looks like my friends are n't going to be here til the afternoon so we might be there later now i 'll call u or call me . 
*ruled the 12-5 in the morning programs.. twitter needs more letters tweet ya later , think i 'll up date every 15 mins , like the show im - 
had to leave and disconnect from the iran ruckus , too much for me , i get too involved . i see from tv things have not changed . 
@ my big sis ' ( zina ) house ... & amp ; my battery is low ... again ... ... n e way ... what chall doin ? 
damn . this is a new feeling . an ultimate low . sucks i 've slept too much and have too much energy to go back to it . 
oh crud . one of theremotes are broken we did n't test before we left . they were so packed . hope i can order one or something . 
my laptop is worn out the button on the track pad has almost completely ceased to work . i had to enable the 'tap ' as my primary click 
houston 6 9 0 twins 5 8 0 end of the game . crede hitting for tolbert . runner on second . just falls short of a homer . 
the stack of envelopes i just had to go through and pull from card section @ wk . i 'm supposed to be gone by now ! ! /4lfd 
wanted to wish you all the best for nyc concerts my beefam will be in the house , i wish i could have made it love you bey ! 
you 'd think , when i finally end school , i 'd be able to catch up on sleep . i have n't been able to sleep in wah.. 
apparently us fat girls are getting screwed out of clothes . and not in a good way . companies all around are getting rid of their + sizes . 
i know . i desperately wanted chocolate cake & amp ; icecream last night ... i settled for a milo . ( aussie hot cocoa but better . ) 
wtf ? wedding already over ? i can not even believe it ! mel caught the bouquet & amp ; the pos catering took my last glass of wine 
someone threw up in a pint glass and left it on the bar trying to shake that thought . i tried to throw it down the sink.. bad move 
enjoy it ! as a non-sequitur : went to borders today to purchase your 'thief ' book ( s ) -- but of course -- they were not in-stock*grr* 
they started going on sale on friday ! ! ! im so pissed my mom is being a bitch and saying i ca n't go ! i hate her..seriously 
i just wish he wo n't be mad . i totally blew it . i had a quick reaction . it has never happend before . im very sorry 
smoke alarm just sounded briefly . guess one of the batteries is dead . wish it would kindly beep to alert & amp ; not sound the sirens tho 
i was in front row vip section youre amazing butmy throat & amp ; legs are so sore i nearly had a heartattack when you fell from the roof 
time to go nightnight . i 'm gon na go play w/ my bigbig bro hankabear and hercules and gretchie . i miss you , gretchie . bunches . 
my mom told me if my left ear does n't pop before my flight then the pressure will result in deafness in my left ear . thanks mom . 
i wan na cut my hair ... again . but it 's too short to do anything awesome and i do n't want layers or a fringe like before 
i miss my sister already ! it 's hot in my house , going to sleeep , tempted to get rid of the bags under my eyes ! niight 
i love my misty moo moos . ( family golden retreiver fyi ) she is sick getting drunk with my fam and i love them too ! ! ! 
i was confused but not surprised cuz i was like & quot ; england would want a lil bit of melody hu awesomeness & quot ; but summer school 
finally we have power ! storm knocked it out for almost 2 hours ! and i was going to go hang with some friends online tonight . oh well 
note to self : if you forget your gray card again , it 's better to have set a wrong white balance than to use auto-ah ! the mess 
i want to see you more than anyone this summer . but i ca n't afford tickets , or to drive into boston . i 'm like , crying 
this handsome devil i waited on at work today made me a bouquet of beautiful napkin roses ! i ; d show you but my twitpic is so tempermental 
eating an ice cream brownie sundae , i feel sickkkk fml to the maxx , my body will not be thanking the gym next time i work outttt ! 
wow ... it seems like i actually legitimately hurt you with what i said . i 'm so sorry , but i stand by everything i told you . 
off to bed early tonight . james kept me up all night last night so i didnt get any sleep . and i have to work in the am 
is the iphone 's usb cable covered by warranty ? mine is starting to & quot ; crumble & quot ; where the cable meets the usb plug . 
i 'd really love to play this unkle album downstairs with the sub thumping , but i do n't need a visit from the police for a noise complaint 
my pics seem to be working fine , it 's my avatar that is n't showing . maybe it does n't think i 'm pretty enough ? boooo ! 
no tweetup this time boooo . nxt time then i guess . ill try to make it out there soon too 1nce again booo to u ; - ) 
i want to go out on the back deck naked n let the cool breeze dry my sweat , but my neighbors that could see are still up . 
i guess i just wo n't talk to you because it seems like that 's what you want . just do n't leave without saying goodbye . please . 
i have both the hk and true models . the true can autologin to wifi . turns out wifi is good , but not as great as i thought 
i do n't . i 'm talking about the fact that the world wo n't let you follow your heart hmm . i wonder what i would choose . 
so ... messed up shaving ... now i have an awesome 'stache ... the wife is really mad though ... bummed looks like it 'll be gone soon ... 
omg yes i know ! ! i wish too sooo badly ! ! ... its like almost 12 here os i can watch n e vids till tom bts 
this is not cool man ! i have to be up in a few hrs for work , but my nose wo n't let me sleep ! help ! 
albany pretty much f*ed up my life from the start.ugh ! ca n't i go back in time and just start at bing . and plan everything out ? 
i was just kidding about that bed thing guys i am tired ... but i think im goin now because its over i 'll see the pics/videos tommorow ! 
was going to take z to museum of natural history tomorrow ... looked up ticket prices & amp ; now looking for something cheaper to do . boo . 
hey ! ! t.t ! ! my mom 's phone was stolen ! ! the keychain my best friend choose 4 me was there ( ! ! sorry nix 
lol oh u bet i did ! ! lmaoo lol my hubbz is scared of me now lol he dnt like messin wit me.. kuz he knows the outcome 
lol that make the mass less boring ... i dont like 2 go but i dont have any choice so i have to get bored 4 an hour xd 
laptop still not able 2 reply , had 2 get phone . hubby works nights but off sunday mondays so when he gets in - it 's no tweets 
'and everytime you smile or laugh you glow , you do n't even know , know , know . ' porque eu choro toda vez que lembro dele cantando 
has & quot ; want & quot ; stuck in her head , & amp ; is po 'd that hi-fi is being so douchey to glambert adamisarockstar hifiisadouche 
just had a large wooden picture frame fall from the wall and smack me straight in the face . i now have a fat lip and sore cheek . 
still getting ready . wo n't be ready until late tonight.. i so should 've gone to the jonas brothers concert.. i ca n't believe i missed it . 
why has my iphone 's email suddenly stopped understanding what the trash can button means ? it worked fine yesterday , & amp ; now , not so much 
congrats ! ! ! i wish i could come see you on tour but unfortunately i ca n't . but have fun you guys ! love you ! ! 
now that i am awake from my mid-evening nap : / i 'm editing pictures only to find out that my speakers for my laptop appear to be broken 
nothing big planned here . supposed to have gone to a bbq but was canceled . would love to go to chicago but hubby wo n't let me . 
just got home from work exhausted ! ! ! who is down to go to the san diego fair with me tmrw ? ? ? text me ; ] 
haha , type 'mustache ' or 'future ' for hilarity . oh man , i totally should put windows back on my mbp . i miss pvz already . 
havent watched e ! news in a while.. maybe i can catch the 10 o clock show . ( look at clock ) opps . shit . too late 
